comentarios,id_comentarios,nombre_canal,categoria,dummy_y
Desde los 90's que no veia a gente del panradicalismo disfrazarse de liberal.,Ugy7LjFYgEfxIcCVo8l4AaABAg,La Hora de Maquiavelo,politica,3
"30:24 ME RECONTRA CHUPA LOS.... Si la hubieran sacado igual. *USTEDES QUE SON LA ""OPOSICION"", TENIAN QUE VOTAR EN CONTRA, VOTO NEGATIVO NO ABSTENCION,* 
*N-E-G-A-T-I-V-O*

37:34 JAJAJAJAAJAJAAJAJAAJ pero si lo unico que hicieron fue aumentar impuestos, robarle al campo con retenciones, poner cepo, emitir a lo loco, destruir la moneda el 28/12/17 y por si no fuera poco: +4M pobres en el ultimo año de gestion y 52,6% chicos menores de 14 años pobres (INDEC INFORME 30/09/19). Esta poblacion hoy vive un verdadero infierno y todavia no estallo todo pero QUIEN LOS PUSO AHI? *USTEDES*

46:44 ah bueno... se creen los paladines del liberalismo 10min atras y no piensan decir absolutamente nada? ajajajajajaaja",UgxjIsimjNkUiAjAimR4AaABAg,La Hora de Maquiavelo,politica,3
"Entiende ahora? Le digo al señor que se la pasa dando corazoncitos en los comentarios. Entiende porque la alternativa tiene que ser liberal? Entiende porqué Espert no quiere saber nada con cambiemos?

Esta gente es R A D I C A L. Cual es el problema de los radicales? Que en los 50 perdieron la batalla cultural contra el peronismo y nunca intentaron recuperarla. Diganme algo en lo que un peronista difiera de un radical. NADA. 

Y los peronistas, se sienten cercanos al kircherismo porque ven a nestor kirchner como un peronista ""bueno"". Entonces van a seguir votando a cualquier pebete que llame cristina. 

Esta gente entiende perfectamente que la argentina es un país inviable. Pero no puede salir a decir ""vamos a reducir el empleo público"". Porque justamente una gran parte de los votantes de cambiemos son empleados públicos.  Macri se encuentra a cristina en la calle, y basado en sus ideales y gobiernos se dicen el uno al otro ""we're not so different you and i""",UgzXfQUxFa7wsmKx55l4AaABAg,La Hora de Maquiavelo,politica,3
"La autocritica de bullrich es  0 
1- no entienden que tienen que achicar brutalmente el estado.
2- ahora creen que ellos son la libertad.
3- solo le hizo el chivo a macri con un libro que ojala nadie compre.",UgzmSRrKZnBX735Sw2J4AaABAg,La Hora de Maquiavelo,politica,3
"Siempre podemos estar peor, volvamos a elegir a estos vividores inútiles así vuelven de nuevo los K!",UgwXixHvVkwj9ZrvPAh4AaABAg,La Hora de Maquiavelo,politica,3
Gracias Virginio tiene toda la razón por qué estamos entrando a la dictadura y más tarde será imposible salir pero si los departamentales lo hacen bien podemos sobre vivir estos años que quedan del mandato de estos malditos socialistas,UgyrwDdKIiP7YqoS6PZ4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Si este malandrín de zaconeta irá de embajador premio justicia asquerosa no nos sirve para nada ,UgxM5SjWcA-KZducMSJ4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Muy bien dicho Señor Lema esos Socialistas mediocres del gobierno SON UNOS MANTENIDOS , FLOJOS , LADRONES QUE VIVEN A COSTA DEL PUEBLO BOLIVIANO QUE DE VERDAD TRABAJA .",Ugy-rvd3Zxpx6rdtZyJ4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Será que los ladrones  masistas comparten con alguien lo que han robado sólo en su entorno delincuencial pero nuestras autoridades estarán pidiendoles limosna a los falsos gobernantes y falsos socialistas cuando nosotros somos los contribuyentes limpios,por lo demás las super fortunas son corrupcion narcotráfico etc.",UgxfJ_NcXZOrW7xpzal4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Buen dia Señor Lema agradecida por toda la informacìon que nos da .VIVA BOLIVIA LIBRE Y DEMOCRATICA .,UgzH40itch_gNOJABjl4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Todos saben q Héctor Arce, violo y abuso de las funcionarias de la procuradoria cuando era procurador",UgwBmfLHh0Q0SXC_QQ14AaABAg,VIRGINIO LEMA TRIGO,politica,3
Dios mío este  gobierno nos tiene prisioneros esa es la verdad.,UgzIdYUk7FQ37EBZc554AaABAg,VIRGINIO LEMA TRIGO,politica,3
Dios mío es una buena noticia cambas y chapacos dignos bravo.,UgzXzhdMb-a-7ABpWHd4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Buen día a todas las maravillosas personas  que amamos al prójimo y la democracia que hace que los seres humanos vivan en armonía y libertad.,UgwiEvJAEf3u8F8ShyZ4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Virginio haber si comentas esta noche de la reunión vergonzosa del cocalero como intermediario del desgobierno con los agropecuarios del oriente..vergüenza de dirigentes,UgzNDgTZIFsc6ftlOGZ4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Virginio me encanta tu Programa pero veo que ese tu compañero te corta mucho y cuestiona Te Opaca! Deberias hacer tus programas Solo informas mucho Mejor!!!,UgzXGGFNFep_tChzE5B4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Buenas tardes Virgilio y Agustin, que hermoso la marcha  de los Colorados un saludo desde Suecia. Felicidades por el excelente trabajo que dia a dia  realizan.",UgzZXgXbNvsWImlyoKB4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Virginio tu sos mi héroe boliviano que defiende de la tiranía de los políticos gracias Virginio,UgxdUPAfOixGJMtfZqp4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Virginio,  todos los corruptos en   el gobierno son innombrables e inutiles .",UgzwDE5DhnC1hl_MhYd4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Pero en ese tiempo ganó por qué nosotros estábamos penados por la discriminación contra los indígenas por eso botamos la primera vez por Evo pero vimos que esté infeliz socialistas empezó a destruir y malgastar la bonanza que hubo en esa época,Ugxs3xCzbSqUOf6RuiF4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Yo opino que agán una manera de ocupar sólo es personal  que se necesita y no los que no útiles y trabajen y no que se rrasque,Ugw-Q_7SG28FrhqPtwZ4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Hermoso gracias , me encantó.
Gracias.
Bendiciones para uds  Dios los acompañe y los cuide , por su gran labor  y dedicación, en bien de todos los bolivianos.
Gracias",Ugwn7YrTR7PO5rsvCnx4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Los politicos son los unicos que no conocen el desempleo, mientras las personas que si saben que es ser un desempleado se convierten en emprendedor (empresarios)",UgwBS10j8haOO3BY3Qt4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Se me ocurre una cosa, primero debemos imprimir papeles que definan que es comunismo,socialismo, facismo, colonialismo etc etc, y que los servidores publicos son eso PERO no hay conciencia, desconocen peor la gente joven hasta les es indifirente
Uds son mas habiles en esto de poder redactar en forma sencilla, yo me comprometo para repartir a todas las iglesias evangelicas, por d3cirles un ejemplo, lo capte de Gloria Alvarez la politica de Guatemala, luego esto de la fiscalizacion pero lo primero para que sepan donde estan parados y no se hagan engañar cpn este discurso del siglo pasado pero alguien tiene que poner su granito de arena alguien tiene que alertar, NO saben como me da lastima la ignorancia supina 
PERO  tiene que tener nombre de una organizacion para que no haya un vivo que quiera confundir
Ademas que haya reuniones de aprendizaje para que haya realmente enseñanza, que dicen",UgytjBneQs-Dn9XNH4J4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Esto es el comunismo, no existe el respeto a la propiedad privada y menos el respeto a los derechos humanos, taaanto se dijo de estos abusos en el trópico cochabambino, porque no es el único caso, por eso es que la gente es obligada a todo, y nadie lo creyó, y aún así no lo creen es increíble ni viendo tanto abuso quieren ver la verdad!!!",Ugz-RdNVfMLTp_SZ4DN4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Bien dicho Virginio. Basta de tanto privilegio para los políticos. La administración de la pobreza de Bolivia es muy cara. La mayor parte de los ingresos del país se lo llevan ellos.,UgzSc3mMhL2a2OHjNu94AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Virginio, las cuentas bancarias que diste a nombre de las madres de Yassir y Tonchy, en el banco Bisa, no existen. Será que le han amedrentado al banco?. Tiene que haber una forma de ayudar.",Ugxg1EFKDYAdLQKevt14AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Virginio, gracias. Eres aire limpio y sano en este país. QUE TU VOZ RESUENE EN CADA CORAZÓN BOLIVIANO.",UgyR9sv71QDqWBxmetR4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Bravo, adelante señor Lema, Dios le bendiga y lo proteja con sus Ángeles",UgziiS6Txy_VxpqCnTt4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"No se trata de ""pensar diferente""
Se trata de pensar en lo correcto y que estos estúpidos ignorantes te pongan barreras para que no seas escuchado
#MuerteAlMasismo",Ugyb3qOycPwkUDCFYB94AaABAg,VIRGINIO LEMA TRIGO,politica,3
hora de activar un KKK aqui nacional es urgente!!! para los que no saben mejor investiguen,UgzN2cThYJTAtnsBjjh4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Que pena realmente  escuche que le pasaron el tractor por la casa este tipo de abusos ocurre a menudo  pobre familia  y sabe Virginio si estamos contra un gobierno autoritario deje de mencionar a Burkele ese señor  acaba de convertirse en monarca a título de bueno a quebrado toda la oposición  y a tomado todo el poder es un dictador.,Ugz7m4ko3AtLtHzbO-t4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Buen dia Sr Lema y a las personas que trabajan con usted. El prigrama BUNKER realmente me sorprende muy gratamente. Muchas FELICIDADES  nuestra amada REPUBLICA DE BOLIVIA merece y necesita. DIOS los bendiga grandemente y que tengan una excelente semana,Ugy2vAjFy3v9I4PzHmB4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Este virginio es peligroso poque instrumentaliza un litigio intrafamiliar para sus fines politicos.  Esta claro que cualquier inujusticia debe ser aclarado. Pero si hablas de injusticia, poque no hablas de la injusticia que hace tu gente. calladito no mas estas. eso se llama doble moral.",UgyTBUo4JSzJo0zw_L54AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Agustín me agrada hable con  el y es un tipazo, pero es muy papito, se que quiere la paz y demás mi querido agustin pero difiero hermano, esta lacra de gente no merece perdón y mucho menso contemplación, hay que Carlos a patadas y exterminarlos del gobierno",Ugw6iETXWAAXIt6sxLB4AaABAg,VIRGINIO LEMA TRIGO,politica,3
yo creo que  lo que tenias que botarles a todos porque nos isieron fraude,UgzjU6sgeTtuany5-9x4AaABAg,VIRGINIO LEMA TRIGO,politica,3
no puede ser que los enpresarios tengan que tratar con el delincuente narcotraficante petrofilo,UgxsN4NeMXGdHPvOpI54AaABAg,VIRGINIO LEMA TRIGO,politica,3
Bien cierto virgilio yo soy beniana y está señora la ex presidenta tiene muchas cosas que decir. Si ella dice la verdad tendrá mi apoyo.,UgzPoaviRwmakENzwvJ4AaABAg,VIRGINIO LEMA TRIGO,politica,3
LIBEREN LA VACUNA CONTRA EL COVID19  y liberaran  toda la economía y la educación. La gente que culpa al capitalismo ignora que la solución parte desde la liberación de la vacuna que esta cautiva por la corriente  del Movimiento al Satanismo.,Ugz8gNrjNmiAV2hzrEJ4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Virgilio usted tiene toda la razon y Agustin esta en otro mundo esta apoyando a Evo Morales que barbaridad .Virgilio usted siga adelante con la verdad y BOLIVIANOS NO DEJEMOS QUE ESOS DELINCUENTES NO SE ADUEÑEN. DE NUESTRO PAIS .ABRAZOS DESDE EL EXTERIO.,UgzFzoyXl-zboPn8A0Z4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"virgilio no es la alternativa, es peor que añez mas radical violento, si ahora que no es nadie se atreve a vilipendiar a una parte importante de bolivia",UgyJh5k8Y1dEdFOk9Xt4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Agustín que manera de rogar a tu presidente, entre ruego y ruego a gobiernos autoritarios pasaran años de años. Venezuela está con la misma penitencia tuya...20 años!!!",Ugw5A090dJCCno4NXzJ4AaABAg,VIRGINIO LEMA TRIGO,politica,3
A mí tampoco me representa Luis Arce Catacora como presidente tendría que haber otras elecciones porque él está gobernando con fraude,UgxwB0FWw-_203pG3Gl4AaABAg,VIRGINIO LEMA TRIGO,politica,3
No queremos un presidente que elija el presidente electoral queremos elegir los bolivianos,Ugzn6XckSzrE0nbvHWF4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Asi es el fraude...me fracasaron el mas...mañudo no hubo golpe es muy abusivo...quieren amenazar a nuestro hermanos bolivianos...no tengo miedo la venganza...???,UgyUXL1kMDtvqFMqY_h4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"No será que de veras quieren darle un golpe civil al presidente Arce, porque según ellos nunca hubo fraude y el MAS ganó las elecciones del 2019???? Me refiero a golpe civil porque hay grupos armados a favor del llorón, y Arce nunca sacaría a las tropas para defenderlo, entonces qué queda, una lucha entre CIVILES !!!!",UgweWSDWKMoTXTNvuUR4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Muy buenas tardes señor Lema, que Dios lo bendiga. No estoy de acuerdo que el gobierno elija  los miembros del Órgano Electoral, el incremento salarial es IRRISORIO ,gracias a la Unión Europea por el apoyo indicando el FRAUDE. Agradecer a Juan Pueblo por la información,  disfruten del fin de semana bendiciones para todos.",UgyEP-3dk1eC-i1oaWV4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Pero Virginio, estos bestias masistas será que entenderán todo lo expresado por el parlamento europeo.",Ugz141yIwTCOhw0e_iR4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Buen fin de semana Sr Lema y a tidos los que hacen su programa que cada dia  me gusta aun mas. Una gran felicitación por el nivel de ética profecionalismo y AMOR a nyestra REPUBLICA DE BOLIVIA  DIOS los bendiga grandemente,UgzGt-FaVZ7LimzEL_V4AaABAg,VIRGINIO LEMA TRIGO,politica,3
MUCHAS felicidades Sr. Virginio Dios le colme de bendiciones y siga con ese excelente trabajo.,UgyMbsHCeQ61YnnKA2d4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"El señor Lema insinua que Añez Salvador Romero son funcionales al MAS. Y cuando hablan de fraude estan insinuando que todas las encuestadoras que toda la prensa  estan vendidas al MAS. Y al final caen en una paradoja porque si todo el mundo es masista ya no seria necesario para el MAS hacer fraude.
 A veces pienso que estos analistas son eaquizofrenicos.",UgxJWBeLjzcOBqh1FrB4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"El MOSADD de Israel junto a la CIA no han podido, tocarle un pelo a Fidel Castro..!! 

La OTAN, UE, EE.UU., hasta ahora lo pueden tumbar a Maduro.!

Ustedes creen q una bola de parlamentarios, extranjeros dominado por la Comiosm trilateral.. van a poder..  liberar a la Teñida.??? 

Jajaja ingnaros",Ugx3HpmywFwjGRO_QmN4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Virginio no des muchos detalles de donde estarás, por  tu seguridad, tú sabes los enemigos están en todos lados.",Ugyek_oX9303ktx4ZF94AaABAg,VIRGINIO LEMA TRIGO,politica,3
pero tienes que tener encuenta que esta incomunicada conquien va hablar,Ugzm6JjApFjIlZSSn954AaABAg,VIRGINIO LEMA TRIGO,politica,3
Que viva Evo Morales el mejor presidente de toda la historia de Bolivia. Los golpistas racista asesinos justifican lo de la OEA. La OEA nunca presento los informes finales del supuesto fraude No hubo fraude lo que hubo fue un golpe de estado organizado por la OEA Estados Unidos y empresas multinacionales. Deja de mentir golpista racista mentiroso.,UgzRqWEIiKHUsxH8frF4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Gracias por la información Sr Virginio siga adelante Dios te bendiga,UgzvjEHM6mYfGcdDJgZ4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Ese Padrón debió descontaminarse por que no lo hicieron antes como es posible!!! Que fuimos a elecciones en condiciones de un fraude inminente???,UgzEPDBKXp9ggxCQyjx4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Virginio yo estoy de acuerdo contigo pero tienes que tomar en cuenta si Añes no uviera agarrado el mando de el gobierno uvieran sido peor bueno por lo demás yo estoy muy de acuerdo gracias Virginio,UgwoRAHkIQ7UCdZ2dSN4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Johnny nera que convoque a todos los jóvenes jóvenes que entienden de electoral y que se entre en votación y luego poner un presidente,Ugw8xSDzL5hLnL6rJ7N4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Pero el mismo con sus palabras dicen que él estaba con un propósito de  continuar el proceso de cambio solo  que se olvidó decirte ala dictadura eso se olvidó esté  y escapó al saber que se descubrió el fraude y esa es la causa por la que escapa,UgwdVQZp8t8uKNnQ5Tp4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Mi opinión es que los gobernadores departamentales escojan personas que sean idóneo para el cargos,UgwmWZkp-aNxHe5qy554AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Mucha creatividad y fantasia, queriendo desinformar. Nada en concreto. Solo fantasias.",UgyU3YlsyjmbiYa50-N4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Si Carlos Mesa es el gran amigo de Romero de toda la vida ahi puede estar la respuesta de quien sugirio el nombre de Romero a Añez y Añez no hablara estando encerada,UgwWv3JHpjsBIB81WiV4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Porque nos preceden el colegio de abogados, se unan Politologos, los civicos se comuniquen entre ellos organicen y dan la pauta y el pueblo arremete con resistencia civil, pero BIEN PLANEADO , los primeros son mas expertos en el tema sugiero",UgxBioWurmZnHagUi2p4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Es realmente una iniquidad  así nunca podremos salvarnos de estos maleantes no hay patriotas y tienen el sinismo de llamarse bolivianos que clase de bivianos son que miran espectantes lo que hacen estos corruptos maleantes Hacer de Bolivia  lo que les de la gana,UgwAcZSHyixiGo_aWcZ4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"A Romero le falto lo principal, autonomia y autoridad; su obra grande hubiese sido hacer auditoria al padron electoral, no lo hizo por que se sentia presionado y tuvo miedo.",Ugzj_4M6nVRejpkoHI14AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Vamos,  No era porque no aceptaron los organismos internacionales, y las instituciones, sino porque se constató, contundentemente, el FRAUDE MONUMENTAL PERPETRADO AL PUEBLO TARDE O TEMPRANO EL PUEBLO TE JUZGARÁ PORQUE APESAR DEL FRAUDE, ENCUBRISTE AL MASISMO EN TODOS LOS PROCESOS EN CONTRA DE ESA LACRA A QUIEN ENCUBRISTE ELNPUEBLO Y LA HISTORIA  TE JUZGARA. MISERABLE.",UgyAzl9lxygpVNVha5N4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Si señor virginio porque se descubrió que es familia de Lucho y fe contratado por lucho,Ugzx2yuQlQwHSylgU_t4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Pero el mismo dice tomé el mando para continuar el proceso de cambio con sus propias palabras solo que se olvidó decirnos
 socialismo es",Ugzko0NTZcX88Vor5F94AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Si bien nos estamos salvando de una lacra como Salvador Romero, PERO EL DAÑO PERPETRADO AL PUEBLO BOLIVIANO, Y SU DEMOCRACIA FUE NEFASTO, Y EL DAÑO AL.PAIS SENSATO",Ugy0byTKTewYveabT0F4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"ningún masista realizará nada para mejorar la ley, el órgano electoral, desarrollo empresarial, educación, salud, exportaciónes,  etc, etc, porque NO reciben la instrucción de sus jefes...para sus jefes la prioridad es mantener el poder como cualquier oligarca, como en Venezuela, Argentina, Nicaragua, URSS, Cuba, etc, etc...",UgxAFUIAGXv8iZ-J-YV4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Estoy convecido que todos los títeres como este Romero, Andrónico, Loza, todos los diputados, los exdiputados, ministros, subministros, etc, etc, son únicamente títeres tienen jefes quienes les dicen todo aquello que deben hacer. Ninguno es independiente, todos obedecen, es inutil cualquier ataque o intentar aclarar sus actitudes inmorales...los verdaderos responsables están al rededor del innombrable y del ex de economía...",Ugyri1xNOAx9w_0bAHJ4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Gracias Dr .Virginia Lema por denunciar la corrupción que se apoderó en el órgano electoral,siempre lo dijimos los masistas hicieron fraude no solo una ves si no en varias oportuni daddes,.tenemos que unir fuerzas y sacar a todos esos vocales masistas y colocar personas  honestas y capaces de corregir el padrón electoral.",UgxK8K-yeXd0d8YCcJt4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Si el pueblo elije a los de TSE se descubre el gran fraude y los masistas a la cárcel,Ugzg9A7TqvrXiounTQd4AaABAg,VIRGINIO LEMA TRIGO,politica,3
01:23 que paso Virginio no que usted defendia la plurinacional ?. Al parecer la señora no sabe que es plurinacional,UgzpqZtVz4R0FwdmZUB4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Y cuándo van a hablar de los masacres cometidas por el gobierno de facto hipócritas...
Gracias al redes sociales y medios alternativas hoy por hoy nos enfermamos 
No nos engañaron nunca más
Ustedes mientras tanto pueden seguir ladrando...",UgwTD4uM_98PxHRFn4N4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Hola sediciosos es bueno escuchar a los de la derecha...
Pero Bolivia es libre y soberana y la respeta",UgwDbLi2UtTiUuavsut4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"En las subnacionales ya no dejó hacer fraude para tapar el fraude de las presidenciales con el presidente Arce en el poder para el misión cumplida,Romero fue otro peón del masismo!!!!! No acepto una auditoría!!!!!!",UgwUlsxcZC718dDxMVR4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Esta señora toda una profecional, pero tiene vulgaridad sin respeto toda la perso merecemos respeto porque si desde usted abla así que se puede esperar de los más: masista asquerosos",Ugx4G07Xtw927nn6rCx4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Claro ese romero ..ya logro q.queria y se va forandingo de plata,Ugyou2w4tOLIabena-t4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Muy poetico el hombre pero no limpio el psdron electoral y otras cosas mas!,UgzMRi1rJRx0ESoPFTB4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Huvo fraudeee con el padrón inflado de 1millon y medio de personas fantasmas. En el gobierno están todos los narcotraficantes asecinos fraudulentos,UgwYFDI1L4BkaZ70Dd94AaABAg,VIRGINIO LEMA TRIGO,politica,3
Porque no denunciar a EEUU por traficante y narco Evo Morales  y así nos líbranos de este maldito que no ama nuestro país,UgzqkJO4zpWqnmX_AEV4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Dios quiere que lo logré  y sino estos malditos socialistas nos comerán,UgyfWO5ch8MQQ-o50D94AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Si, MINTIERON 14 años diciéndo  que teníamos grandes reservas de gas en BOLIVIA MENTIRA, MENTIRA!!!",UgxRdJ-08q_WvN3i_EJ4AaABAg,VIRGINIO LEMA TRIGO,politica,3
No DEBEMOS PERMITIR que roben los RECURSOS NATURALES de los BOLIVIANOS.  SON ELLOS LOS MASISTAS INEPTOS DEL GOBIERNO LOS LADRONES DE 15 AÑOS !!!!!,UgyZNZQGIrOt0FHndKp4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Muy buen análisis, concuerdo con usted, los bolivianos debemos despertar del letargo y robo masismo.",Ugy3yGYJYp-Hfttz3d54AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Ramon Quintana, alias BARRABAS'' en el minuto 46:21, dice'' que el presidente evo''. se ha delatado,entonces lo toman como presidente al ''innombrable'', y el lelo de Arce es solo su marioneta..Y este Quintana adoctrina a los borregos que no saben ni donde estam parados y  obedecen como opas, pues no tienen nocion de la realidad y de eso se aprovechan estos chacales que con sus garras despedazan el pais..",UgyIu6Y7fdPA_9X8H_x4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Virgilio desde Washington DC te felicito por tu valentía en decir las cosas claras y directas.,UgykqQ4Ucl1P1lGGbwx4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Tienes razón Virginio,  Desesperacion por colocarlo a evo a la presidencia. ¿Pensaste que Arce renunciará antes de los dos años y se llamará a elecciones?.. por eso es URGENTE sentenciar los procesos pendientes hacia evo, lo tenemos que resolver los Bolivianos antes que se instale, de lo contrario seremos Venezuela, y nuestros hijos y nietos estarán por el mundo buscando cobijo.",Ugx8cocsAGaOO6uYP_J4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Yo estoy segura del fraude, porque fueron los primeros en reconocer que ganó Arce. Se vendieron por quien sabe que",UgxQuIEvSGeezJEameJ4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Gracias Virginio por informarnos y decir las verdades a toda esta lacra que lamentablemente nos gobierna, siga adelante pese al amedrentamiento de estos masiasnos.",UgxBpXeJSAn55jriHuN4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Muy bien sr. Usted es la voz de los sin voz.
Todo lo que dijo es verdad.
Barrabas es experto e instruido en EEUU.  Y tiene la facilidad  de armar cualquier mentira.
No se olvide lo que hizo en el PORVENIR , LA MATANZA QUE HUBO PLANEADO POR QUINTANA EL NEFASTO, SANGRIENTO",UgzIahqIVzs3CQGUERh4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Quintana, está afirmando reiterativamente que el litio ya está regalado a su jefe George Soros el cual  con dinero los ha comprado a estos. El auditorio está comprado también por migajas lo que los impulsa a aplaudir como monos.",UgzOnArXBcCrpHcE8d94AaABAg,VIRGINIO LEMA TRIGO,politica,3
"el parlamento es el equivalente de maquillaje en un cerdo.
no vivimos en democracia.",UgxjUdTllbQxaUs3Cop4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"un ordinario Miguel Roca, verguenza para mí haber caído en el ""voto útil"" por él y Mesa",Ugw8CekjQlyOlPSiRxp4AaABAg,VIRGINIO LEMA TRIGO,politica,3
"Mr Virgilio ..!!! Felicidades por decir LAS COSAS COMO SON...!!!
En vez de llamarlo Innombrable....!!! Llamarlo LLORÓN POR Q ASÍ SE FUGÓ RL LLORÓN..!!!",Ugy3liKQknOu42k0fYF4AaABAg,VIRGINIO LEMA TRIGO,politica,3
Un gran saludo don Virginio lema soy seguidor de sus transmisiones y de todo lo que habla en su programa. Quería decirle que es totalmente una vergüenza que estos diputados funcionales a este partido corrupto y totalmente fraudulento como es el MÁS dan una pena y uno se siente tan emputado con Está gente que están ahí para justamente pelear por aquellos que nuestra voz no llega hasta ahí no se en que artículo esta de la constitución política si bien no me equivoco es el artículo 108 y si no es ese me disculpo pero el punto es que este dice que ciudadanos y representantes políticos tienen el deber de fiscalizar y denunciar los actos de corrupción o delitos. Pero estos políticos se ve que ni la constitución manejan esa luisa anaya  totalmente prepotente igual que los masistas ignorantes que cuando se les dice esto es esto y esto no esto se molesta trata de cortar la discusión no escucha razones una vergüenza lo mismo que marcelo pedraza típico político prometiendo a no lo vimos pero lo voy a leer dice no imbécil  lo mismo que este Miguel roca totalmente maleducado prepotente idiota obvio pues que en ciudad no hubo fraude y este baboso piensa que va ser el único lugar donde se está votando es un imbécil prepotente totalmente atrevido el tipo sin duda estos idiotas funcionales al masismo  cobardes y termino con  esto ellos tienen el deber de ir a donde se deba y pelear y buscar los medios para seguir peleando que vengan y digan acaso es fácil ser diputado es pues una vergüenza entonces porque están ahí que se bajen estos incapaces si no saben que hacer en el cargo y voy revisar su ese informe querido Virginio un saludo,Ugy7aPiVLSl2XRvyeD94AaABAg,VIRGINIO LEMA TRIGO,politica,3
"También deberían incluir en esas denuncias, el porque declararon la amnistía a todos los delincuentes masistas empesando de Evaristo y sus secuaces y ahora siguen con la impunidad, encubiertos, por el poder judicial y el actual regimen masistas.",UgwTdrNFFrci7rCkBt94AaABAg,VIRGINIO LEMA TRIGO,politica,3
Virginia eres todo un vegeta de dragón ball z ! bien dicho carajo! q se vayan todos,UgwlWiPeSkIUuQJ5sWR4AaABAg,VIRGINIO LEMA TRIGO,politica,3
